id_cliente,nombre_cliente,ocupacion,ingreso_mensual_declarado,nivel_riesgo_kyc,fecha_alta_sistema,monto_efectivo_recibido,monto_enviado,inconsistencia_efectivo,inconsistencia_salidas,cluster_comportamiento,sospechoso_ml
CLI-02956,Ing. Blanca Villarreal,Jubilado,15496.91,Bajo,2023-11-06,3060.0699999999997,7244.87,0.19746323621934952,2.367550415513371,0,0
CLI-02957,María Eugenia Anabel Murillo Mateo,Jubilado,16475.14,Bajo,2024-11-18,0.0,5004.2,0.0,0.0,0,0
CLI-02958,Sr. Bruno Irizarry,Empleado Sector Privado,19156.84,Medio,2024-04-27,1249.74,4568.62,0.06523727295315929,3.6556563765263173,0,0
CLI-02959,Araceli Sanches Casárez,Desempleado,1902.85,Alto,2024-10-27,219.46,2758.31,0.11533226476075362,12.56862298368723,0,0
CLI-02960,Julio Viera,Empresario / Comerciante,138375.07,Alto,2026-01-09,4099.219999999999,5328.24,0.029623977787328303,1.2998180141587914,4,1
CLI-02961,Barbara Carreón,Jubilado,12801.33,Bajo,2024-04-26,2531.3,21337.75,0.19773726636216707,8.429561885197328,0,0
CLI-02962,Víctor Patricio Osorio,Empleado Sector Privado,41111.54,Medio,2023-07-15,1120.46,36310.21,0.02725414810537382,32.40652053620834,0,0
CLI-02963,Isabela Vela Pacheco,Profesionista Independiente,42889.47,Medio,2025-12-17,0.0,29631.1,0.0,0.0,0,0
CLI-02964,Ing. Nayeli Samaniego,Jubilado,15661.58,Bajo,2024-09-06,3761.85,19367.9,0.2401960721715178,5.148504060502147,0,0
CLI-02965,Eloy Arteaga,Empleado Sector Privado,13614.32,Medio,2026-05-18,0.0,11145.49,0.0,0.0,0,0
CLI-02966,Guadalupe Juana Cervántez Alejandro,Empleado Sector Privado,13817.11,Medio,2025-05-20,0.0,11082.85,0.0,0.0,0,0
CLI-02967,José Emilio Luis Miguel Malave,Profesionista Independiente,16652.45,Medio,2023-10-26,0.0,8619.4,0.0,0.0,0,0
CLI-02968,Roberto Reséndez,Estudiante,6001.98,Bajo,2023-11-24,1156.35,4225.5599999999995,0.1926614217308288,3.654222337527565,0,0
CLI-02969,Anel Araceli Bahena Valle,Jubilado,8879.74,Bajo,2025-01-06,0.0,5886.139999999999,0.0,0.0,0,0
CLI-02970,Ing. Gerónimo Fernández,Estudiante,2294.19,Bajo,2023-09-13,881.0,4277.84,0.3840135298297002,4.855664018161181,0,0
CLI-02971,Linda Cecilia Olvera,Empresario / Comerciante,248747.04,Alto,2023-08-28,0.0,326406.63,0.0,0.0,4,1
CLI-02972,Bianca Escobedo,Empleado Sector Privado,34178.99,Medio,2024-02-03,0.0,19213.28,0.0,0.0,0,0
CLI-02973,Alicia Castellanos,Jubilado,13592.02,Bajo,2025-02-20,0.0,7622.93,0.0,0.0,0,0
CLI-02974,Daniela Luz Chacón,Desempleado,2379.88,Alto,2024-03-23,157.65,2222.4300000000003,0.06624283577323227,14.097240723120839,0,0
CLI-02975,Emiliano Calvillo,Jubilado,7306.45,Bajo,2025-09-19,558.83,8715.49,0.07648447604513821,15.595959415206769,0,0
CLI-02976,Angélica Caldera,Empresario / Comerciante,199866.96,Alto,2023-08-30,0.0,131841.74000000002,0.0,0.0,4,1
CLI-02977,Alonso Valle,Profesionista Independiente,56916.59,Medio,2025-06-29,0.0,40428.57,0.0,0.0,0,0
CLI-02978,Mateo Jorge Luis Tejada Cuellar,Estudiante,6611.07,Bajo,2023-09-29,0.0,2538.45,0.0,0.0,0,0
CLI-02979,Luis Miguel José Nieto,Profesionista Independiente,31585.62,Medio,2023-10-15,2767.64,20766.21,0.08762341850500323,7.503219349337342,0,0
CLI-02980,Estela Eugenia Uribe Trejo,Empresario / Comerciante,214052.95,Alto,2025-07-29,10236.23,254260.81,0.04782101811724622,24.839302164957218,4,1
CLI-02981,Héctor Lerma de Jesús,Empresario / Comerciante,218661.93,Alto,2026-02-13,115074.69,358890.42,0.5262676040589234,3.1187606935982184,1,0
CLI-02982,Adalberto Perea Arroyo,Estudiante,3757.0,Bajo,2026-05-02,2624.87,6701.2,0.6986611658237956,2.5529645277670894,0,0
CLI-02983,Marisela Estévez Saiz,Empleado Sector Privado,16026.77,Medio,2023-11-20,4423.18,11713.150000000001,0.27598698926858,2.648128721869786,0,0
CLI-02984,Mateo Soliz Riojas,Profesionista Independiente,29814.38,Medio,2025-01-27,220.99,25370.04,0.007412195054869496,114.80175573555364,2,0
CLI-02985,Manuel Ocasio Pedraza,Empresario / Comerciante,154929.24,Alto,2024-09-24,0.0,144347.48,0.0,0.0,4,1
CLI-02986,Sr. Felix Aguirre,Desempleado,836.2,Alto,2024-03-11,122.32,992.52,0.14628079406840466,8.11412688031393,0,0
CLI-02987,José Manuél Claudio Perea,Estudiante,2655.81,Bajo,2023-08-25,0.0,3762.65,0.0,0.0,0,0
CLI-02988,Dra. Caridad Ontiveros,Desempleado,3917.4,Alto,2026-03-19,892.62,2599.64,0.22786031551539285,2.9123703255584683,0,0
CLI-02989,Julio Luis Manuel Piña Valencia,Jubilado,17833.46,Bajo,2024-07-23,653.12,7452.97,0.03662329127381899,11.411333292503675,0,0
CLI-02990,Genaro Esteban Hernádez,Empresario / Comerciante,194814.83,Alto,2023-11-11,26098.23,112438.14,0.13396428803700416,4.308266882466742,4,1
CLI-02991,José Luis Enrique Zambrano,Jubilado,17140.59,Bajo,2025-05-17,2681.78,14693.26,0.15645785821841607,5.478920716837324,0,0
CLI-02992,Marcos Pascual Corrales,Desempleado,1148.75,Alto,2025-07-17,141.75,503.98,0.1233949945593036,3.5554144620811288,0,0
CLI-02993,Cornelio Ulibarri Noriega,Jubilado,16021.37,Bajo,2024-07-09,6091.98,23297.65,0.3802408907602783,3.8243149189590255,0,0
CLI-02994,Miguel Ángel Zamudio Ojeda,Profesionista Independiente,38642.61,Medio,2025-04-25,0.0,26378.49,0.0,0.0,0,0
CLI-02995,Mitzy Irma Roldán,Jubilado,9600.09,Bajo,2024-02-13,4992.71,9094.19,0.5200690826856832,1.8214937378698144,0,0
CLI-02996,Elvia Ozuna,Empleado Sector Privado,32271.57,Medio,2025-03-19,4993.99,33109.41,0.15474890127750215,6.629851080999362,0,0
CLI-02997,Elena Castellanos Bañuelos,Empresario / Comerciante,153941.16,Alto,2026-02-10,0.0,125812.37000000001,0.0,0.0,4,1
CLI-02998,Ernesto Ignacio Zamora,Desempleado,1990.96,Alto,2026-02-07,548.75,2049.35,0.2756208060433158,3.7345785876993163,0,0
CLI-02999,Octavio Darío Rivera,Empleado Sector Privado,41160.9,Medio,2025-10-20,3467.95,35272.58,0.0842535027173847,10.171017459882641,0,0
CLI-03000,Marisela Amalia Sanabria Marroquín,Empleado Sector Privado,35383.37,Medio,2026-01-03,3567.58,43277.32,0.10082646169655404,12.130721665666924,0,0
CLI-03001,Dr. Pascual Vallejo,Empleado Sector Privado,12052.17,Medio,2023-11-03,868.85,12199.47,0.07209075212181706,14.040939172469354,0,0
CLI-03002,Francisca Marcela Ortega,Estudiante,4789.31,Bajo,2023-10-13,828.66,2447.13,0.173022836274954,2.9531170805879374,0,0
CLI-03003,Amalia Abigail Garibay,Estudiante,6424.81,Bajo,2025-01-08,0.0,4281.139999999999,0.0,0.0,0,0
CLI-03004,Genaro Martín Laureano,Empleado Sector Privado,38385.62,Medio,2023-06-16,20186.55,36198.63,0.5258883404775017,1.7932053768474554,0,0
CLI-03005,Dra. Elvia Aranda,Empresario / Comerciante,132808.23,Alto,2026-05-23,4454.15,10611.189999999999,0.033538207684870126,2.382315368813354,0,0
CLI-03006,Trinidad Rosa Morales,Profesionista Independiente,30734.25,Medio,2026-02-12,0.0,22744.65,0.0,0.0,0,0
CLI-03007,Jacinto Aldo Cisneros Tijerina,Desempleado,849.35,Alto,2025-05-19,201.64,819.1700000000001,0.23740507446871134,4.062537195000992,0,0
CLI-03008,Sessa Abigail Fierro Corral,Desempleado,804.75,Alto,2024-12-10,252.95,1027.36,0.3143212177694936,4.06151413322791,0,0
CLI-03009,Lic. Adela Urrutia,Profesionista Independiente,26448.79,Medio,2024-05-09,8807.89,50042.25,0.33301674670183395,5.681525314235305,0,0
CLI-03010,Mario Ordóñez,Estudiante,3846.64,Bajo,2025-08-21,0.0,3280.07,0.0,0.0,0,0
CLI-03011,Débora Mateo,Jubilado,12149.92,Bajo,2024-12-20,3554.72,17127.75,0.29257147372163766,4.8183119908178424,0,0
CLI-03012,Juan Blanco,Estudiante,2683.02,Bajo,2025-07-30,342.48,4622.9800000000005,0.12764720352438672,13.498540060733474,0,0
CLI-03013,Helena Sevilla Nevárez,Profesionista Independiente,30361.27,Medio,2024-05-26,6861.66,25921.15,0.2260004275183482,3.777679162185244,0,0
CLI-03014,Gonzalo Alvaro Palomino,Desempleado,2275.69,Alto,2026-03-06,950.31,2459.27,0.417592027033559,2.5878608033168127,0,0
CLI-03015,Daniel Calvillo Ponce,Estudiante,6992.26,Bajo,2025-07-12,0.0,5014.25,0.0,0.0,0,0
CLI-03016,Ángel Óliver Cruz,Empleado Sector Privado,22906.99,Medio,2023-07-28,7750.65,23992.559999999998,0.33835305293275103,3.095554566391206,0,0
CLI-03017,Ing. Zeferino Leiva,Profesionista Independiente,56502.59,Medio,2025-10-21,11885.64,42976.91,0.21035566688181906,3.615868392446684,0,0
CLI-03018,Elvira Dolores Ramón,Empresario / Comerciante,233232.61,Alto,2024-11-09,119061.17,232278.18,0.5104825178606028,1.9509146432879838,1,0
CLI-03019,Luz Granado Barela,Estudiante,5873.91,Bajo,2026-05-04,0.0,6771.92,0.0,0.0,0,0
CLI-03020,María Cristina Cristal Saldivar Flórez,Empresario / Comerciante,81077.26,Alto,2025-12-05,5849.97,33484.020000000004,0.07215303033180945,5.723793455351053,0,0
CLI-03021,Dr. Hernán Laureano,Empresario / Comerciante,228411.67,Alto,2023-12-28,0.0,156694.31,0.0,0.0,4,1
CLI-03022,Lic. Pablo Molina,Jubilado,16647.07,Bajo,2024-11-22,3159.78,10669.1,0.18980997857280593,3.3765325434049207,0,0
CLI-03023,Camila Bernal Tello,Empresario / Comerciante,206797.81,Alto,2023-08-31,106739.84,243497.57,0.5161555627692576,2.281224798538203,1,0
CLI-03024,Abel Guillermo Cabrera Vigil,Empresario / Comerciante,235558.0,Alto,2023-07-25,3299.2,97042.1,0.014005892391682727,29.413827594568385,4,1
CLI-03025,Violeta Valdivia Rojo,Estudiante,7010.63,Bajo,2023-11-09,0.0,4444.99,0.0,0.0,0,0
CLI-03026,Lic. Helena Urrutia,Profesionista Independiente,40422.42,Medio,2024-01-17,824.67,36533.46,0.020401302049704098,44.30070209902143,0,0
CLI-03027,Pedro Villegas Villegas,Desempleado,1262.01,Alto,2025-06-28,271.35,941.49,0.21501414410345404,3.469651741293532,0,0
CLI-03028,José Manuél José Manuél Lara,Jubilado,5243.34,Bajo,2026-05-06,799.16,6213.93,0.15241430080826343,7.775576855698484,0,0
CLI-03029,Evelio Esteban Aguayo Mojica,Jubilado,13911.41,Bajo,2023-11-01,2833.53,15246.36,0.20368388251083105,5.380694751776053,0,0
CLI-03030,Fabiola Helena Moya Castillo,Profesionista Independiente,17979.59,Medio,2026-05-16,8364.36,14136.369999999999,0.46521416784253705,1.6900719242117745,0,0
CLI-03031,Maximiliano Jerónimo Luevano,Empleado Sector Privado,21255.18,Medio,2024-08-23,11018.880000000001,11380.19,0.518409159555459,1.032790083928675,0,0
CLI-03032,Cecilia Nadia Regalado,Estudiante,4034.91,Bajo,2026-02-15,0.0,3201.89,0.0,0.0,0,0
CLI-03033,Adela Rosa Haro Fuentes,Empresario / Comerciante,175302.17,Alto,2026-02-02,107709.88,237958.85,0.6144241112360446,2.209257405170259,1,0
CLI-03034,Ing. Hernán Griego,Empleado Sector Privado,30842.39,Medio,2026-01-07,0.0,17309.21,0.0,0.0,0,0
CLI-03035,Ing. Paulina Soria,Empresario / Comerciante,87475.78,Alto,2024-05-15,2233.9,115098.33,0.025537354453998583,51.52349254666726,4,1
CLI-03036,Dr. Luis Manuel Contreras,Estudiante,7187.56,Bajo,2026-01-22,1445.76,4191.59,0.20114753824663723,2.8992294710048694,0,0
CLI-03037,Jaqueline Linda Carrero Bahena,Profesionista Independiente,46736.98,Medio,2024-11-20,18749.36,50400.38,0.401167555113745,2.688112020890313,0,0
CLI-03038,Mariano Espartaco Bustos,Profesionista Independiente,46942.8,Medio,2024-08-11,6425.91,76713.61,0.1368880850737493,11.938170624860915,0,0
CLI-03039,Eloy Corrales,Profesionista Independiente,33624.13,Medio,2023-12-23,18089.18,47932.02,0.5379820979754718,2.6497619018661984,0,0
CLI-03040,Cristal Olivas,Empresario / Comerciante,225409.75,Alto,2025-07-16,99461.35,379251.29,0.4412468848397197,3.8130519040813335,1,0
CLI-03041,Javier Jorge Luis Corona Portillo,Profesionista Independiente,35335.78,Medio,2025-04-28,1696.36,61039.270000000004,0.048006864430330955,35.98249781885921,0,0
CLI-03042,Fabiola Teresa Limón Barreto,Profesionista Independiente,24726.29,Medio,2026-04-01,0.0,24739.92,0.0,0.0,0,0
CLI-03043,Lic. Reina Marín,Profesionista Independiente,22875.57,Medio,2025-08-05,10222.55,23507.989999999998,0.44687629641578325,2.299620936067811,0,0
CLI-03044,Fabiola Zoé Espinosa,Profesionista Independiente,50322.48,Medio,2025-08-20,31614.54,76671.99,0.6282389103239745,2.4252128925488083,0,0
CLI-03045,Alfredo Noriega Rojo,Empleado Sector Privado,42140.68,Medio,2025-06-15,0.0,32561.989999999998,0.0,0.0,0,0
CLI-03046,Cristal Celia Armendáriz Gil,Empresario / Comerciante,151198.94,Alto,2024-10-01,54593.7,222426.86000000002,0.3610719757691423,4.074222117204,1,0
CLI-03047,Leonel Flavio Valdez,Empresario / Comerciante,230991.16,Alto,2024-08-22,80650.41,246534.46,0.3491493354117967,3.056828353383448,1,0
CLI-03048,Armando Emilio Valdés,Empleado Sector Privado,18276.99,Medio,2024-02-23,0.0,15039.64,0.0,0.0,0,0
CLI-03049,Zeferino Hernán Alfaro Zepeda,Empresario / Comerciante,196488.21,Alto,2024-02-28,71708.05,285548.85,0.36494836000592606,3.9821031251024115,1,0
CLI-03050,Nelly Hernandes Zayas,Jubilado,9034.66,Bajo,2025-05-13,2884.35,16208.78,0.3192538512794062,5.619560732920762,0,0
CLI-03051,Ing. Conchita Jaime,Profesionista Independiente,21448.28,Medio,2024-07-26,0.0,18151.690000000002,0.0,0.0,0,0
CLI-03052,Arcelia Laboy Soria,Estudiante,6932.83,Bajo,2024-03-30,2065.78,9409.14,0.29797066998613847,4.554763818025152,0,0
CLI-03053,Óliver Urías Campos,Jubilado,13797.32,Bajo,2023-06-14,2974.27,9429.39,0.215568675655852,3.170320784595884,0,0
CLI-03054,Sra. Delia Alcala,Empleado Sector Privado,18771.17,Medio,2023-07-09,6473.969999999999,16178.880000000001,0.34488899732941525,2.4990662607333682,0,0
CLI-03055,Cristal Paredes Menéndez,Estudiante,4756.21,Bajo,2024-04-29,2481.08,5930.28,0.5216506420027711,2.3902010414819355,0,0
CLI-03056,Frida Otero Almanza,Desempleado,3459.24,Alto,2025-03-16,1788.46,2278.29,0.5170095165412056,1.2738836764590764,0,0
CLI-03057,Francisca Pelayo,Estudiante,2024.66,Bajo,2024-12-12,487.66,1661.56,0.24086019381031878,3.4072099413525816,0,0
CLI-03058,Gerónimo Abelardo Echeverría Arguello,Estudiante,6122.31,Bajo,2025-05-31,0.0,4007.93,0.0,0.0,0,0
CLI-03059,Alfredo Vega Sáenz,Jubilado,16334.38,Bajo,2024-05-10,813.1,7537.219999999999,0.04977844276917765,9.26973312015742,0,0
CLI-03060,Lic. Miguel Ángel Caraballo,Profesionista Independiente,36009.42,Medio,2025-07-16,8932.56,22096.79,0.2480617571735396,2.4737354129163425,0,0
CLI-03061,Daniel Teodoro Valenzuela,Estudiante,2618.62,Bajo,2025-07-07,710.31,2002.94,0.2712535610359655,2.8198110684067523,0,0
CLI-03062,Socorro Carreón,Desempleado,2982.22,Alto,2025-01-10,346.0,2107.86,0.11602095083528378,6.092080924855492,0,0
CLI-03063,Gerónimo Berríos Arreola,Estudiante,5465.36,Bajo,2024-05-03,0.0,1217.7,0.0,0.0,0,0
CLI-03064,Amalia Ortiz,Profesionista Independiente,43748.29,Medio,2026-05-14,20082.629999999997,29825.8,0.45904948513416177,1.4851540858941286,0,0
CLI-03065,Eugenia Emilia de la Fuente Quintanilla,Empleado Sector Privado,22589.05,Medio,2023-09-10,6588.86,29858.28,0.2916838025503507,4.53163066144978,0,0
CLI-03066,Ana Luisa Adriana Delgado,Empleado Sector Privado,21456.72,Medio,2025-07-08,11919.65,36332.83,0.5555206014712407,3.0481457089763544,0,0
CLI-03067,Caridad Delia Santana,Jubilado,9148.95,Bajo,2024-07-19,2160.81,8289.48,0.23618120112144014,3.836283615866272,0,0
CLI-03068,Sra. Fabiola Rendón,Empresario / Comerciante,184224.81,Alto,2024-10-13,19774.45,290749.16000000003,0.10733869124359527,14.703274174502958,4,1
CLI-03069,Laura Rivera,Profesionista Independiente,21719.43,Medio,2023-06-19,5283.72,20782.32,0.24327157756902462,3.9332742840271626,0,0
CLI-03070,Samuel Pablo Bustos Zarate,Profesionista Independiente,20150.72,Medio,2025-03-01,11745.779999999999,22152.3,0.5828962935319432,1.885979475181725,0,0
CLI-03071,Hugo Piña,Jubilado,12275.13,Bajo,2025-12-15,0.0,8355.58,0.0,0.0,0,0
CLI-03072,Pamela Linda Ramírez,Estudiante,3239.46,Bajo,2026-01-28,433.07,2950.5,0.1336858612237842,6.812986353245434,0,0
CLI-03073,Mónica Abril Escamilla Jaramillo,Profesionista Independiente,39721.45,Medio,2024-09-22,4969.51,40676.58,0.1251089776430619,8.18522952967194,0,0
CLI-03074,Srita. Itzel Cintrón,Profesionista Independiente,21370.06,Medio,2024-09-21,1394.44,20439.83,0.06525203953568684,14.658092137345458,0,0
CLI-03075,María Cristina Antonia Saucedo Rivas,Desempleado,3216.01,Alto,2024-12-04,942.37,5917.88,0.2930245863663359,6.2797839489797,0,0
CLI-03076,Cristian Lomeli Castillo,Jubilado,8182.73,Bajo,2025-12-23,3444.4,9783.310000000001,0.4209353113203051,2.840352456160725,0,0
CLI-03077,Dr. Jacobo Godínez,Estudiante,3868.27,Bajo,2023-10-27,544.94,1984.79,0.14087434434514656,3.642217491833963,0,0
CLI-03078,Victoria Valencia,Profesionista Independiente,39325.97,Medio,2024-10-25,4372.09,11430.65,0.11117564296570434,2.614458988721641,0,0
CLI-03079,Asunción Nevárez,Estudiante,2780.44,Bajo,2026-05-31,1007.36,2463.38,0.3623023694091583,2.4453819885641677,0,0
CLI-03080,Hugo Salazar Reyna,Empresario / Comerciante,230658.48,Alto,2025-03-04,85309.46,207145.87,0.369851825954979,2.4281699825552754,1,0
CLI-03081,Lorenzo Fernando Abreu Anaya,Estudiante,2635.56,Bajo,2024-07-17,564.15,2371.41,0.21405318034876838,4.203509704865727,0,0
CLI-03082,Lic. Zacarías Valladares,Estudiante,2516.72,Bajo,2025-04-14,1346.32,3431.62,0.5349502527098764,2.548888822865292,0,0
CLI-03083,Alvaro Octavio Quesada Valdez,Empresario / Comerciante,85796.6,Alto,2025-08-09,34956.46,118669.22,0.40743409412494197,3.39477223952311,4,1
CLI-03084,Gilberto Rentería,Jubilado,16586.59,Bajo,2025-04-05,564.26,10508.74,0.03401904791762502,18.62393222982313,0,0
CLI-03085,Alejandra Eva Laboy Vanegas,Desempleado,3344.7,Alto,2025-07-19,0.0,2188.94,0.0,0.0,0,0
CLI-03086,Srita. Nayeli Preciado,Desempleado,1783.35,Alto,2024-01-27,291.9,2173.35,0.163680713264362,7.445529290853032,0,0
CLI-03087,Benito Julio César Acosta Duarte,Profesionista Independiente,29059.83,Medio,2026-02-01,0.0,26610.519999999997,0.0,0.0,0,0
CLI-03088,Bianca Cristal Galindo Orellana,Empleado Sector Privado,35525.66,Medio,2026-02-21,9046.79,45494.1,0.25465508592943803,5.028756056015448,0,0
CLI-03089,Lic. Magdalena Verduzco,Desempleado,3237.2,Alto,2025-01-16,1188.55,4091.94,0.3671537130853824,3.4428000504816794,0,0
CLI-03090,Ing. Bernardo Urías,Estudiante,7842.09,Bajo,2024-01-27,218.54,9349.33,0.0278675710174201,42.78086391507276,0,0
CLI-03091,Lic. Salvador Tamez,Empresario / Comerciante,163557.86,Alto,2026-05-19,0.0,117396.68,0.0,0.0,4,1
CLI-03092,Carlota Puente,Estudiante,6877.11,Bajo,2025-04-23,0.0,4303.98,0.0,0.0,0,0
CLI-03093,Camilo de la Torre Rentería,Desempleado,1873.1,Alto,2023-10-13,325.46,1792.53,0.1737547381346431,5.507681435506668,0,0
CLI-03094,Juan Rascón,Empresario / Comerciante,112078.34,Alto,2025-07-29,31904.89,54419.92,0.2846659756024224,1.7056921368479878,4,1
CLI-03095,Adán Farías,Desempleado,2840.86,Alto,2023-08-26,359.38,1807.74,0.12650394598818668,5.030163058600924,0,0
CLI-03096,Srita. Abril Peres,Empresario / Comerciante,144109.17,Alto,2025-05-30,35297.72,121683.66,0.24493736241767264,3.4473518402888343,4,1
CLI-03097,Guillermina Velázquez,Empleado Sector Privado,16742.82,Medio,2024-07-18,6887.64,11891.69,0.41137872831458505,1.7265260669837563,0,0
CLI-03098,Marco Antonio Gabino Elizondo,Jubilado,8354.69,Bajo,2024-01-28,2728.8999999999996,12885.699999999999,0.32663091030307523,4.721939242918392,0,0
CLI-03099,Leticia Guajardo,Profesionista Independiente,32643.46,Medio,2023-09-25,6300.2,28318.600000000002,0.19300037434757222,4.49487317862925,0,0
CLI-03100,Javier Nicolás Arreola,Desempleado,3669.06,Alto,2023-07-23,613.06,4503.15,0.1670891181937608,7.345365869572309,0,0
CLI-03101,Rafaél José Manuél Santiago Peralta,Profesionista Independiente,50495.04,Medio,2024-09-13,14516.88,82330.71,0.28749120705716835,5.6713777340585585,0,0
CLI-03102,Ricardo Alemán Almaraz,Profesionista Independiente,35397.74,Medio,2024-08-24,14106.87,40112.26,0.39852459507301885,2.8434557063331556,0,0
CLI-03103,Olivia Villaseñor Escobar,Estudiante,2392.19,Bajo,2024-12-01,289.29,2726.87,0.12093102972589971,9.426077638355974,0,0
CLI-03104,Cristal Sandra Salcedo,Estudiante,4108.64,Bajo,2024-11-28,0.0,5434.78,0.0,0.0,0,0
CLI-03105,Evelio Pascual Sandoval Trejo,Empresario / Comerciante,219153.25,Alto,2025-08-04,27133.51,289573.99,0.12381066673663292,10.672190586474068,4,1
CLI-03106,Jacobo Esteban Orta Rael,Profesionista Independiente,49557.37,Medio,2026-05-22,0.0,66184.87,0.0,0.0,0,0
CLI-03107,José Luis Pascual Arenas Sierra,Jubilado,12470.82,Bajo,2025-12-25,0.0,8269.77,0.0,0.0,0,0
CLI-03108,José Emilio Jerónimo Cantú,Jubilado,6338.12,Bajo,2025-07-01,1377.3000000000002,6405.59,0.21730418483714417,4.650831336673201,0,0
CLI-03109,Dolores Montalvo,Desempleado,3187.03,Alto,2023-10-13,693.48,1844.99,0.21759443745430698,2.6604804752840745,0,0
CLI-03110,Blanca Valentín Aguilera,Profesionista Independiente,40026.74,Medio,2025-03-31,18248.97,46716.89,0.4559194678357519,2.559974069769417,0,0
CLI-03111,Karina Lilia Velasco Vega,Estudiante,6754.59,Bajo,2024-06-15,0.0,2186.54,0.0,0.0,0,0
CLI-03112,Dr. Rodolfo de Jesús,Jubilado,10992.67,Bajo,2026-01-07,2967.35,14550.25,0.26993896842168463,4.903449205520077,0,0
CLI-03113,Raquel Zelaya Enríquez,Jubilado,10374.74,Bajo,2023-08-19,5663.45,13724.73,0.545888378889495,2.4233868048627603,0,0
CLI-03114,Bernardo Rodolfo Jáquez Rosario,Jubilado,8167.98,Bajo,2026-02-25,349.14,6038.65,0.04274496264682333,17.295783926218707,0,0
CLI-03115,José Carlos Avilés Jimínez,Empleado Sector Privado,44138.43,Medio,2024-06-04,914.03,55494.85,0.020708258087113657,60.71447326674179,0,0
CLI-03116,Lic. Benjamín Aguayo,Empresario / Comerciante,63211.99,Alto,2024-02-09,0.0,31126.39,0.0,0.0,0,0
CLI-03117,Cecilia Rebeca Martínez Armas,Empleado Sector Privado,38859.22,Medio,2024-07-03,21876.809999999998,50990.05,0.5629760453246359,2.3307808588180823,0,0
CLI-03118,Eduardo Pablo Rivero,Jubilado,10604.93,Bajo,2026-01-09,4644.8099999999995,11411.17,0.43798591787027347,2.456757111701017,0,0
CLI-03119,Lic. Camila Alarcón,Empresario / Comerciante,163442.24,Alto,2025-12-30,37600.59,89810.89,0.23005429930475743,2.38855002009277,4,1
CLI-03120,Lic. Jacobo Gaitán,Profesionista Independiente,39503.71,Medio,2024-08-16,0.0,47598.61,0.0,0.0,0,0
CLI-03121,Dr. José Carlos Barreto,Empleado Sector Privado,17711.82,Medio,2025-08-07,14737.41,29646.84,0.832066382788443,2.011672335912484,0,0
CLI-03122,Perla Miranda,Desempleado,311.58,Alto,2024-02-04,0.0,389.14,0.0,0.0,0,0
CLI-03123,Sr. Jonás Valle,Desempleado,2296.75,Alto,2025-07-15,168.26,1281.65,0.07326004136279525,7.617080708427435,0,0
CLI-03124,Emilio Razo Escobar,Empresario / Comerciante,72864.57,Alto,2025-01-19,16203.68,37073.05,0.22238078122192992,2.2879401469295866,0,0
CLI-03125,Srita. Carla Jurado,Jubilado,11017.81,Bajo,2025-11-27,1511.97,6252.51,0.1372296309339152,4.135339986904502,0,0
CLI-03126,Ana Ramírez,Jubilado,6269.5,Bajo,2026-02-27,106.76,6543.73,0.01702847116994976,61.29383664293742,0,0
CLI-03127,Dr. Martín Sanabria,Empresario / Comerciante,85234.8,Alto,2026-05-02,16608.19,66935.95,0.19485221998526422,4.030297702519059,4,1
CLI-03128,Rebeca Nancy Caraballo,Empresario / Comerciante,63921.53,Alto,2026-01-19,14776.73,46914.979999999996,0.23116984214864694,3.1749230039393015,0,0
CLI-03129,Eloy Benito Zedillo Sevilla,Estudiante,6113.05,Bajo,2026-01-09,0.0,2989.6800000000003,0.0,0.0,0,0
CLI-03130,Modesto Vanegas,Jubilado,15027.46,Bajo,2023-12-28,1198.12,13728.41,0.07972870997493921,11.45829299235469,0,0
CLI-03131,Alta  Gracia Laura Garibay Abreu,Empresario / Comerciante,115481.65,Alto,2026-02-04,61843.12,183172.31,0.535523349380616,2.9618866253837126,1,0
CLI-03132,Claudio Juan Carlos Caballero del Río,Desempleado,2640.66,Alto,2023-10-04,701.39,1369.88,0.26561162739618127,1.9530931436148222,0,0
CLI-03133,Srita. Dulce María Baca,Estudiante,3305.67,Bajo,2026-01-14,980.22,2345.43,0.2965268765484758,2.392758768439738,0,0
CLI-03134,Angélica Úrsula Sauceda Guardado,Empleado Sector Privado,41279.63,Medio,2024-08-25,0.0,44116.9,0.0,0.0,0,0
CLI-03135,Víctor Madrigal,Desempleado,3239.36,Alto,2025-08-08,0.0,4322.85,0.0,0.0,0,0
CLI-03136,Iván Terrazas Ulibarri,Empleado Sector Privado,33809.09,Medio,2025-11-21,0.0,36507.65,0.0,0.0,0,0
CLI-03137,Luz Sofía Cintrón Gracia,Empresario / Comerciante,156251.16,Alto,2024-10-28,4147.96,113350.42000000001,0.02654674691695089,27.326787143559727,4,1
CLI-03138,José Carlos Martín Quesada Díaz,Empresario / Comerciante,173114.43,Alto,2024-01-29,63342.95,201326.55,0.36590219544378827,3.178357654640335,1,0
CLI-03139,Abraham Bueno,Empresario / Comerciante,89133.32,Alto,2025-01-26,25980.96,109021.08,0.2914842620021334,4.196191364753266,4,1
CLI-03140,Gloria Yuridia Jaime,Desempleado,3509.7,Alto,2023-11-09,981.23,1356.49,0.279576601988774,1.3824383681705614,0,0
